,ID,D,E_Brent,Water_Injected_opex,Opt_ActivacionBasica_a_ab,Opt_Activacion_e1,Opt_Activacion_e2,Opt_Activacion_e3,Opt_Activacion_e4,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,Volumenes
1021,1021,1,40,0.155,1,1,1,0,0,44914.4743,230161.8419,33516.3896,166238.1233,132721.7336,0.7465587682357369,620478.9748,369961.3521,1449646.0601,96.76639200582738
1022,1022,1,45,0.155,1,1,1,0,0,44914.4743,230161.8419,41134.8175,219883.9286,178749.1111,1.0651008724315207,620478.9748,369961.3521,1449646.0601,96.76639200582738
1023,1023,1,50,0.155,1,1,1,0,0,44914.4743,230161.8419,48833.6434,273128.0326,224294.3892,1.3838369402085535,620478.9748,369961.3521,1449646.0601,96.76639200582738
1024,1024,1,55,0.155,1,1,1,0,0,44914.4743,230161.8419,56674.5892,327162.2593,270487.6701,1.7013697577823426,620478.9748,369961.3521,1449646.0601,96.76639200582738
1025,1025,1,60,0.155,1,1,1,0,0,44914.4743,230161.8419,64472.3245,381082.8002,316610.4756,2.019102523126819,620478.9748,369961.3521,1449646.0601,96.76639200582738
1026,1026,1,20,0.25,1,1,1,0,0,42429.3337,217687.3354,2991.1965,-125858.7045,-128849.901,0.0,620478.9748,403818.8892,1663150.016,96.76639200582738
1027,1027,1,25,0.25,1,1,1,0,0,42429.3337,217687.3354,9472.7632,-53942.8223,-63415.5855,0.0,620478.9748,403818.8892,1663150.016,96.76639200582738
1028,1028,1,30,0.25,1,1,1,0,0,42429.3337,217687.3354,16492.3028,20848.0865,4355.7836,0.020155493860912914,620478.9748,403818.8892,1663150.016,96.76639200582738
1029,1029,1,35,0.25,1,1,1,0,0,42429.3337,217687.3354,23670.054,96444.4817,72774.4277,0.3368373485215378,620478.9748,403818.8892,1663150.016,96.76639200582738
1030,1030,1,40,0.25,1,1,1,0,0,42429.3337,217687.3354,31201.6937,152497.7454,121296.0517,0.6537889048948259,620478.9748,403818.8892,1663150.016,96.76639200582738
1031,1031,1,45,0.25,1,1,1,0,0,42429.3337,217687.3354,38732.182,205635.6794,166903.4974,0.9722167164664821,620478.9748,403818.8892,1663150.016,96.76639200582738
1032,1032,1,50,0.25,1,1,1,0,0,42429.3337,217687.3354,46358.3715,258198.8348,211840.4633,1.290973516308985,620478.9748,403818.8892,1663150.016,96.76639200582738
1033,1033,1,55,0.25,1,1,1,0,0,42429.3337,217687.3354,54057.4334,311129.2635,257071.8301,1.6095515851722066,620478.9748,403818.8892,1663150.016,96.76639200582738
1034,1034,1,60,0.25,1,1,1,0,0,42429.3337,217687.3354,61808.979,365158.9217,303349.9427,1.9274980836378084,620478.9748,403818.8892,1663150.016,96.76639200582738
1035,1035,1,20,0.345,1,1,1,0,0,40059.9657,206004.264,1504.7187,-143296.991,-144801.7098,0.0,620478.9748,437676.4262,1876653.9719,96.76639200582738
1036,1036,1,25,0.345,1,1,1,0,0,40059.9657,206004.264,7695.9844,-73242.5998,-80938.5841,0.0,620478.9748,437676.4262,1876653.9719,96.76639200582738
1037,1037,1,30,0.345,1,1,1,0,0,40059.9657,206004.264,14526.112,16.1916,-14509.9204,0.0,620478.9748,437676.4262,1876653.9719,96.76639200582738
1038,1038,1,35,0.345,1,1,1,0,0,40059.9657,206004.264,21685.9021,74935.2507,53249.3486,0.24640042104090062,620478.9748,437676.4262,1876653.9719,96.76639200582738
1039,1039,1,40,0.345,1,1,1,0,0,40059.9657,206004.264,28966.1218,138287.7342,109321.6123,0.5624265984392508,620478.9748,437676.4262,1876653.9719,96.76639200582738
1040,1040,1,45,0.345,1,1,1,0,0,40059.9657,206004.264,36399.5817,191710.5447,155310.963,0.8800372409628758,620478.9748,437676.4262,1876653.9719,96.76639200582738
1041,1041,1,50,0.345,1,1,1,0,0,40059.9657,206004.264,43947.9744,244125.0683,200177.0939,1.1983172623076404,620478.9748,437676.4262,1876653.9719,96.76639200582738
1042,1042,1,55,0.345,1,1,1,0,0,40059.9657,206004.264,51581.9255,297008.8805,245426.955,1.516528191876916,620478.9748,437676.4262,1876653.9719,96.76639200582738
1043,1043,1,60,0.345,1,1,1,0,0,40059.9657,206004.264,59281.2233,349755.3331,290474.1098,1.8349843562166763,620478.9748,437676.4262,1876653.9719,96.76639200582738
1044,1044,1,20,0.06,1,1,1,0,1,47427.8558,193260.8706,6305.0943,-199505.8672,-205810.9615,0.0,1267083.2882,336103.815,1932223.8627,129.6640119258274
1045,1045,1,25,0.06,1,1,1,0,1,47427.8558,193260.8706,13324.7121,-114340.7255,-127665.4376,0.0,1267083.2882,336103.815,1932223.8627,129.6640119258274
1046,1046,1,30,0.06,1,1,1,0,1,47427.8558,193260.8706,20715.6085,-32384.8205,-53100.429,0.0,1267083.2882,336103.815,1932223.8627,129.6640119258274
1047,1047,1,35,0.06,1,1,1,0,1,47427.8558,193260.8706,28300.5972,36475.8906,8175.2933,0.09525957485409459,1267083.2882,336103.815,1932223.8627,129.6640119258274
1048,1048,1,40,0.06,1,1,1,0,1,47427.8558,193260.8706,35911.2634,104929.1337,69017.8702,0.3436465343561103,1267083.2882,336103.815,1932223.8627,129.6640119258274
1049,1049,1,45,0.06,1,1,1,0,1,47427.8558,193260.8706,43698.8982,173178.5466,129479.6483,0.5915449731085297,1267083.2882,336103.815,1932223.8627,129.6640119258274
1050,1050,1,50,0.06,1,1,1,0,1,47427.8558,193260.8706,51463.8417,237395.4583,185931.6166,0.8394374767384287,1267083.2882,336103.815,1932223.8627,129.6640119258274
1051,1051,1,55,0.06,1,1,1,0,1,47427.8558,193260.8706,59272.2089,299597.9115,240325.7026,1.0867650504959494,1267083.2882,336103.815,1932223.8627,129.6640119258274
1052,1052,1,60,0.06,1,1,1,0,1,47427.8558,193260.8706,67113.5807,361075.9015,293962.3208,1.3339891272421855,1267083.2882,336103.815,1932223.8627,129.6640119258274
1053,1053,1,20,0.155,1,1,1,0,1,44914.4743,177245.327,4583.2616,-222713.0688,-227296.3303,0.0,1267083.2882,369961.3521,2201946.8166,129.6640119258274
1054,1054,1,25,0.155,1,1,1,0,1,44914.4743,177245.327,11344.0453,-138396.5281,-149740.5734,0.0,1267083.2882,369961.3521,2201946.8166,129.6640119258274
1055,1055,1,30,0.155,1,1,1,0,1,44914.4743,177245.327,18553.0794,-52983.5398,-71536.6192,0.0,1267083.2882,369961.3521,2201946.8166,129.6640119258274
1056,1056,1,35,0.155,1,1,1,0,1,44914.4743,177245.327,25882.0638,16741.1201,-9140.9437,0.022494064978762447,1267083.2882,369961.3521,2201946.8166,129.6640119258274
1057,1057,1,40,0.155,1,1,1,0,1,44914.4743,177245.327,33516.3896,84919.8607,51403.4711,0.27009216155064175,1267083.2882,369961.3521,2201946.8166,129.6640119258274
1058,1058,1,45,0.155,1,1,1,0,1,44914.4743,177245.327,41134.8175,152633.361,111498.5435,0.5185196466140279,1267083.2882,369961.3521,2201946.8166,129.6640119258274
1059,1059,1,50,0.155,1,1,1,0,1,44914.4743,177245.327,48833.6434,218698.7635,169865.12,0.7666421873659006,1267083.2882,369961.3521,2201946.8166,129.6640119258274
1060,1060,1,55,0.155,1,1,1,0,1,44914.4743,177245.327,56674.5892,280750.7289,224076.1396,1.0142520503901729,1267083.2882,369961.3521,2201946.8166,129.6640119258274
1061,1061,1,60,0.155,1,1,1,0,1,44914.4743,177245.327,64472.3245,342592.7541,278120.4295,1.2616129640707077,1267083.2882,369961.3521,2201946.8166,129.6640119258274
1062,1062,1,20,0.25,1,1,1,0,1,42429.3337,161469.0512,2991.1965,-212639.1102,-215630.3067,0.0,1267083.2882,403818.8892,2471669.7705,129.6640119258274
1063,1063,1,25,0.25,1,1,1,0,1,42429.3337,161469.0512,9472.7632,-161805.5968,-171278.36,0.0,1267083.2882,403818.8892,2471669.7705,129.6640119258274
1064,1064,1,30,0.25,1,1,1,0,1,42429.3337,161469.0512,16492.3028,-77406.5889,-93898.8918,0.0,1267083.2882,403818.8892,2471669.7705,129.6640119258274
1065,1065,1,35,0.25,1,1,1,0,1,42429.3337,161469.0512,23670.054,-3240.3935,-26910.4475,0.0,1267083.2882,403818.8892,2471669.7705,129.6640119258274
1066,1066,1,40,0.25,1,1,1,0,1,42429.3337,161469.0512,31201.6937,64713.6879,33511.9942,0.19771743997284164,1267083.2882,403818.8892,2471669.7705,129.6640119258274
1067,1067,1,45,0.25,1,1,1,0,1,42429.3337,161469.0512,38732.182,132843.6679,94111.4859,0.44492474824718903,1267083.2882,403818.8892,2471669.7705,129.6640119258274
1068,1068,1,50,0.25,1,1,1,0,1,42429.3337,161469.0512,46358.3715,199971.2317,153612.8602,0.6933927588719455,1267083.2882,403818.8892,2471669.7705,129.6640119258274
1069,1069,1,55,0.25,1,1,1,0,1,42429.3337,161469.0512,54057.4334,262580.9224,208523.489,0.941460171758283,1267083.2882,403818.8892,2471669.7705,129.6640119258274
1070,1070,1,60,0.25,1,1,1,0,1,42429.3337,161469.0512,61808.979,323912.8903,262103.9113,1.189306069659682,1267083.2882,403818.8892,2471669.7705,129.6640119258274
1071,1071,1,20,0.345,1,1,1,0,1,40059.9657,143998.3823,1504.7187,-197991.4283,-199496.147,0.0,1267083.2882,437676.4262,2741392.7244,129.6640119258274
1072,1072,1,25,0.345,1,1,1,0,1,40059.9657,143998.3823,7695.9844,-185269.9557,-192965.9401,0.0,1267083.2882,437676.4262,2741392.7244,129.6640119258274
1073,1073,1,30,0.345,1,1,1,0,1,40059.9657,143998.3823,14526.112,-101358.1432,-115884.2552,0.0,1267083.2882,437676.4262,2741392.7244,129.6640119258274
1074,1074,1,35,0.345,1,1,1,0,1,40059.9657,143998.3823,21685.9021,-22824.8682,-44510.7703,0.0,1267083.2882,437676.4262,2741392.7244,129.6640119258274
1075,1075,1,40,0.345,1,1,1,0,1,40059.9657,143998.3823,28966.1218,45007.4659,16041.3441,0.12594200549190818,1267083.2882,437676.4262,2741392.7244,129.6640119258274
1076,1076,1,45,0.345,1,1,1,0,1,40059.9657,143998.3823,36399.5817,112960.6412,76561.0594,0.3723963799133716,1267083.2882,437676.4262,2741392.7244,129.6640119258274
1077,1077,1,50,0.345,1,1,1,0,1,40059.9657,143998.3823,43947.9744,180011.8355,136063.8612,0.6205167310194336,1267083.2882,437676.4262,2741392.7244,129.6640119258274
1078,1078,1,55,0.345,1,1,1,0,1,40059.9657,143998.3823,51581.9255,245124.9126,193542.9871,0.8682658711298629,1267083.2882,437676.4262,2741392.7244,129.6640119258274
1079,1079,1,60,0.345,1,1,1,0,1,40059.9657,143998.3823,59281.2233,306992.2086,247710.9853,1.1157979544199597,1267083.2882,437676.4262,2741392.7244,129.6640119258274
1080,1080,1,20,0.06,1,1,1,1,0,47427.8558,209122.1776,6305.0943,-316292.0488,-322597.143,0.0,1628415.2416,336103.815,2475704.7911,162.48521810182746
1081,1081,1,25,0.06,1,1,1,1,0,47427.8558,209122.1776,13324.7121,-209241.4879,-222566.2,0.0,1628415.2416,336103.815,2475704.7911,162.48521810182746
1082,1082,1,30,0.06,1,1,1,1,0,47427.8558,209122.1776,20715.6085,-100596.6346,-121312.2431,0.0,1628415.2416,336103.815,2475704.7911,162.48521810182746
1083,1083,1,35,0.06,1,1,1,1,0,47427.8558,209122.1776,28300.5972,-1734.0674,-30034.6646,0.0,1628415.2416,336103.815,2475704.7911,162.48521810182746
1084,1084,1,40,0.06,1,1,1,1,0,47427.8558,209122.1776,35911.2634,91327.0763,55415.8129,0.18189036787249105,1628415.2416,336103.815,2475704.7911,162.48521810182746
1085,1085,1,45,0.06,1,1,1,1,0,47427.8558,209122.1776,43698.8982,174229.7671,130530.8689,0.4071116181023535,1628415.2416,336103.815,2475704.7911,162.48521810182746
1086,1086,1,50,0.06,1,1,1,1,0,47427.8558,209122.1776,51463.8417,251983.2161,200519.3744,0.6322189388690599,1628415.2416,336103.815,2475704.7911,162.48521810182746
1087,1087,1,55,0.06,1,1,1,1,0,47427.8558,209122.1776,59272.2089,329373.2124,270101.0035,0.8570764859092009,1628415.2416,336103.815,2475704.7911,162.48521810182746
1088,1088,1,60,0.06,1,1,1,1,0,47427.8558,209122.1776,67113.5807,407142.9356,340029.3549,1.0814693818419798,1628415.2416,336103.815,2475704.7911,162.48521810182746
1089,1089,1,20,0.155,1,1,1,1,0,44914.4743,191951.8034,4583.2616,-342851.7896,-347435.0512,0.0,1628415.2416,369961.3521,2797882.9651,162.48521810182746
1090,1090,1,25,0.155,1,1,1,1,0,44914.4743,191951.8034,11344.0453,-238728.0972,-250072.1425,0.0,1628415.2416,369961.3521,2797882.9651,162.48521810182746
1091,1091,1,30,0.155,1,1,1,1,0,44914.4743,191951.8034,18553.0794,-130994.9334,-149548.0128,0.0,1628415.2416,369961.3521,2797882.9651,162.48521810182746
1092,1092,1,35,0.155,1,1,1,1,0,44914.4743,191951.8034,25882.0638,-27975.5926,-53857.6563,0.0,1628415.2416,369961.3521,2797882.9651,162.48521810182746
1093,1093,1,40,0.155,1,1,1,1,0,44914.4743,191951.8034,33516.3896,65367.7223,31851.3327,0.11910434932875068,1628415.2416,369961.3521,2797882.9651,162.48521810182746
1094,1094,1,45,0.155,1,1,1,1,0,44914.4743,191951.8034,41134.8175,153354.7568,112219.9393,0.34338983551543883,1628415.2416,369961.3521,2797882.9651,162.48521810182746
1095,1095,1,50,0.155,1,1,1,1,0,44914.4743,191951.8034,48833.6434,231046.8876,182213.2442,0.5688093340159848,1628415.2416,369961.3521,2797882.9651,162.48521810182746
1096,1096,1,55,0.155,1,1,1,1,0,44914.4743,191951.8034,56674.5892,307678.6743,251004.0851,0.7936880744277979,1628415.2416,369961.3521,2797882.9651,162.48521810182746
1097,1097,1,60,0.155,1,1,1,1,0,44914.4743,191951.8034,64472.3245,384670.7523,320198.4278,1.0185275788580668,1628415.2416,369961.3521,2797882.9651,162.48521810182746
1098,1098,1,20,0.25,1,1,1,1,0,42429.3337,173632.1112,2991.1965,-366797.56,-369788.7565,0.0,1628415.2416,403818.8892,3120061.1391,162.48521810182746
1099,1099,1,25,0.25,1,1,1,1,0,42429.3337,173632.1112,9472.7632,-265368.1274,-274840.8906,0.0,1628415.2416,403818.8892,3120061.1391,162.48521810182746
1100,1100,1,30,0.25,1,1,1,1,0,42429.3337,173632.1112,16492.3028,-160177.6019,-176669.9047,0.0,1628415.2416,403818.8892,3120061.1391,162.48521810182746
1101,1101,1,35,0.25,1,1,1,1,0,42429.3337,173632.1112,23670.054,-54401.9762,-78072.0303,0.0,1628415.2416,403818.8892,3120061.1391,162.48521810182746
1102,1102,1,40,0.25,1,1,1,1,0,42429.3337,173632.1112,31201.6937,40011.0577,8809.364,0.05692881738873668,1628415.2416,403818.8892,3120061.1391,162.48521810182746
1103,1103,1,45,0.25,1,1,1,1,0,42429.3337,173632.1112,38732.182,130765.3269,92033.1449,0.2805083888934282,1628415.2416,403818.8892,3120061.1391,162.48521810182746
1104,1104,1,50,0.25,1,1,1,1,0,42429.3337,173632.1112,46358.3715,210113.3556,163754.9841,0.505550868292453,1628415.2416,403818.8892,3120061.1391,162.48521810182746
1105,1105,1,55,0.25,1,1,1,1,0,42429.3337,173632.1112,54057.4334,287195.1554,233137.722,0.7303111595191001,1628415.2416,403818.8892,3120061.1391,162.48521810182746
1106,1106,1,60,0.25,1,1,1,1,0,42429.3337,173632.1112,61808.979,363203.1397,301394.1606,0.9553251902287716,1628415.2416,403818.8892,3120061.1391,162.48521810182746
1107,1107,1,20,0.345,1,1,1,1,0,40059.9657,155153.1804,1504.7187,-391495.7731,-393000.4919,0.0,1628415.2416,437676.4262,3442239.3132,162.48521810182746
1108,1108,1,25,0.345,1,1,1,1,0,40059.9657,155153.1804,7695.9844,-292235.2357,-299931.2201,0.0,1628415.2416,437676.4262,3442239.3132,162.48521810182746
1109,1109,1,30,0.345,1,1,1,1,0,40059.9657,155153.1804,14526.112,-188766.6203,-203292.7324,0.0,1628415.2416,437676.4262,3442239.3132,162.48521810182746
1110,1110,1,35,0.345,1,1,1,1,0,40059.9657,155153.1804,21685.9021,-81267.4582,-102953.3604,0.0,1628415.2416,437676.4262,3442239.3132,162.48521810182746
1111,1111,1,40,0.345,1,1,1,1,0,40059.9657,155153.1804,28966.1218,14307.3102,-14658.8116,0.0,1628415.2416,437676.4262,3442239.3132,162.48521810182746
1112,1112,1,45,0.345,1,1,1,1,0,40059.9657,155153.1804,36399.5817,106344.2467,69944.6649,0.21811414843412727,1628415.2416,437676.4262,3442239.3132,162.48521810182746
1113,1113,1,50,0.345,1,1,1,1,0,40059.9657,155153.1804,43947.9744,189127.404,145179.4297,0.442711731714463,1628415.2416,437676.4262,3442239.3132,162.48521810182746
1114,1114,1,55,0.345,1,1,1,1,0,40059.9657,155153.1804,51581.9255,266875.614,215293.6884,0.6670685870896793,1628415.2416,437676.4262,3442239.3132,162.48521810182746
1115,1115,1,60,0.345,1,1,1,1,0,40059.9657,155153.1804,59281.2233,343030.0521,283748.8288,0.8918129850222161,1628415.2416,437676.4262,3442239.3132,162.48521810182746
1116,1116,1,20,0.06,1,1,1,1,1,47427.8558,158033.8874,6305.0943,-429627.0616,-435932.1558,0.0,2275019.555,336103.815,3171786.5495,195.38283802182747
1117,1117,1,25,0.06,1,1,1,1,1,47427.8558,158033.8874,13324.7121,-312684.711,-326009.4231,0.0,2275019.555,336103.815,3171786.5495,195.38283802182747
1118,1118,1,30,0.06,1,1,1,1,1,47427.8558,158033.8874,20715.6085,-195597.4886,-216313.0971,0.0,2275019.555,336103.815,3171786.5495,195.38283802182747
1119,1119,1,35,0.06,1,1,1,1,1,47427.8558,158033.8874,28300.5972,-91949.3336,-120249.9309,0.0,2275019.555,336103.815,3171786.5495,195.38283802182747
1120,1120,1,40,0.06,1,1,1,1,1,47427.8558,158033.8874,35911.2634,8228.3619,-27682.9016,0.017330102938615366,2275019.555,336103.815,3171786.5495,195.38283802182747
1121,1121,1,45,0.06,1,1,1,1,1,47427.8558,158033.8874,43698.8982,104763.4516,61064.5534,0.2193176753781039,2275019.555,336103.815,3171786.5495,195.38283802182747
1122,1122,1,50,0.06,1,1,1,1,1,47427.8558,158033.8874,51463.8417,198106.5324,146642.6907,0.4211051478181815,2275019.555,336103.815,3171786.5495,195.38283802182747
1123,1123,1,55,0.06,1,1,1,1,1,47427.8558,158033.8874,59272.2089,285070.7727,225798.5638,0.6226423535321988,2275019.555,336103.815,3171786.5495,195.38283802182747
1124,1124,1,60,0.06,1,1,1,1,1,47427.8558,158033.8874,67113.5807,370918.9032,303805.3225,0.8237061736587691,2275019.555,336103.815,3171786.5495,195.38283802182747
1125,1125,1,20,0.155,1,1,1,1,1,44914.4743,135502.7973,4583.2616,-459008.6855,-463591.9471,0.0,2275019.555,369961.3521,3550183.7216,195.38283802182747
1126,1126,1,25,0.155,1,1,1,1,1,44914.4743,135502.7973,11344.0453,-344587.3989,-355931.4442,0.0,2275019.555,369961.3521,3550183.7216,195.38283802182747
1127,1127,1,30,0.155,1,1,1,1,1,44914.4743,135502.7973,18553.0794,-226949.9312,-245503.0106,0.0,2275019.555,369961.3521,3550183.7216,195.38283802182747
1128,1128,1,35,0.155,1,1,1,1,1,44914.4743,135502.7973,25882.0638,-120576.6659,-146458.7297,0.0,2275019.555,369961.3521,3550183.7216,195.38283802182747
1129,1129,1,40,0.155,1,1,1,1,1,44914.4743,135502.7973,33516.3896,-20129.5343,-53645.9239,0.0,2275019.555,369961.3521,3550183.7216,195.38283802182747
1130,1130,1,45,0.155,1,1,1,1,1,44914.4743,135502.7973,41134.8175,77410.5985,36275.781,0.16189028943491413,2275019.555,369961.3521,3550183.7216,195.38283802182747
1131,1131,1,50,0.155,1,1,1,1,1,44914.4743,135502.7973,48833.6434,172387.7826,123554.1391,0.36336479117192233,2275019.555,369961.3521,3550183.7216,195.38283802182747
1132,1132,1,55,0.155,1,1,1,1,1,44914.4743,135502.7973,56674.5892,260443.7418,203769.1525,0.564991808600273,2275019.555,369961.3521,3550183.7216,195.38283802182747
1133,1133,1,60,0.155,1,1,1,1,1,44914.4743,135502.7973,64472.3245,345658.9756,281186.6511,0.7665197990454512,2275019.555,369961.3521,3550183.7216,195.38283802182747
1134,1134,1,20,0.25,1,1,1,1,1,42429.3337,111469.3368,2991.1965,-487244.8691,-490236.0656,0.0,2275019.555,403818.8892,3928580.8937,195.38283802182747
1135,1135,1,25,0.25,1,1,1,1,1,42429.3337,111469.3368,9472.7632,-375650.0018,-385122.765,0.0,2275019.555,403818.8892,3928580.8937,195.38283802182747
1136,1136,1,30,0.25,1,1,1,1,1,42429.3337,111469.3368,16492.3028,-259510.3435,-276002.6464,0.0,2275019.555,403818.8892,3928580.8937,195.38283802182747
1137,1137,1,35,0.25,1,1,1,1,1,42429.3337,111469.3368,23670.054,-149548.735,-173218.789,0.0,2275019.555,403818.8892,3928580.8937,195.38283802182747
1138,1138,1,40,0.25,1,1,1,1,1,42429.3337,111469.3368,31201.6937,-47901.1477,-79102.8415,0.0,2275019.555,403818.8892,3928580.8937,195.38283802182747
1139,1139,1,45,0.25,1,1,1,1,1,42429.3337,111469.3368,38732.182,49758.5102,11026.3282,0.10467013491666564,2275019.555,403818.8892,3928580.8937,195.38283802182747
1140,1140,1,50,0.25,1,1,1,1,1,42429.3337,111469.3368,46358.3715,145563.3236,99204.9521,0.3057358368143172,2275019.555,403818.8892,3928580.8937,195.38283802182747
1141,1141,1,55,0.25,1,1,1,1,1,42429.3337,111469.3368,54057.4334,236822.9476,182765.5143,0.5072521422069173,2275019.555,403818.8892,3928580.8937,195.38283802182747
1142,1142,1,60,0.25,1,1,1,1,1,42429.3337,111469.3368,61808.979,321606.4722,259797.4932,0.709015471100914,2275019.555,403818.8892,3928580.8937,195.38283802182747
1143,1143,1,20,0.345,1,1,1,1,1,40059.9657,86987.5815,1504.7187,-503818.9551,-505323.6739,0.0,2275019.555,437676.4262,4306978.0657,195.38283802182747
1144,1144,1,25,0.345,1,1,1,1,1,40059.9657,86987.5815,7695.9844,-405967.7439,-413663.7283,0.0,2275019.555,437676.4262,4306978.0657,195.38283802182747
1145,1145,1,30,0.345,1,1,1,1,1,40059.9657,86987.5815,14526.112,-290264.5694,-304790.6815,0.0,2275019.555,437676.4262,4306978.0657,195.38283802182747
1146,1146,1,35,0.345,1,1,1,1,1,40059.9657,86987.5815,21685.9021,-177802.9616,-199488.8637,0.0,2275019.555,437676.4262,4306978.0657,195.38283802182747
1147,1147,1,40,0.345,1,1,1,1,1,40059.9657,86987.5815,28966.1218,-76033.4145,-104999.5363,0.0,2275019.555,437676.4262,4306978.0657,195.38283802182747
1148,1148,1,45,0.345,1,1,1,1,1,40059.9657,86987.5815,36399.5817,22724.5121,-13675.0696,0.04779661495929599,2275019.555,437676.4262,4306978.0657,195.38283802182747
1149,1149,1,50,0.345,1,1,1,1,1,40059.9657,86987.5815,43947.9744,118789.5314,74841.557,0.24838285137847102,2275019.555,437676.4262,4306978.0657,195.38283802182747
1150,1150,1,55,0.345,1,1,1,1,1,40059.9657,86987.5815,51581.9255,212551.2571,160969.3316,0.4495813841937205,2275019.555,437676.4262,4306978.0657,195.38283802182747
1151,1151,1,60,0.345,1,1,1,1,1,40059.9657,86987.5815,59281.2233,298992.1539,239710.9306,0.6511394932419127,2275019.555,437676.4262,4306978.0657,195.38283802182747
