,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
99,99,30,0,0.52,1,0,1,0,0,1,1,1,0,0,0,15673.6793,0,-13874.1156,-13874.1156,0.0,72267.4248,689121.12,700294.3984,0.0,1.9645770352,1.9645770352
100,100,30,0,0.52,1,0,1,0,0,1,1,0,1,1,0,37780.4341,0,-9845.0933,-9845.0933,0.0,107181.5305,689121.12,700983.9813,0.0,3.4695642444666674,3.4695642444666674
101,101,30,0,0.52,1,0,1,0,0,1,1,0,1,0,0,25209.1853,0,-12514.2692,-12514.2692,0.0,88390.3337,689121.12,700640.3493,0.0,2.6358665879,2.6358665879
102,102,30,0,0.52,1,0,1,0,0,1,1,0,0,1,0,23524.8821,0,-12087.5684,-12087.5684,0.0,83059.2133,689121.12,699342.5598,0.0,2.526759294366667,2.526759294366667
103,103,30,0,0.52,1,0,1,0,0,1,1,0,0,0,0,11334.1508,0,-14283.1321,-14283.1321,0.0,64268.0165,689121.12,698998.9277,0.0,1.7408857570000003,1.7408857570000003
104,104,30,0,0.52,1,0,1,0,0,1,0,1,1,1,0,21947.5507,0,-11875.4098,-11875.4098,0.0,78980.5501,689121.12,695528.3573,0.0,2.4157288163666673,2.4157288163666673
105,105,30,0,0.52,1,0,1,0,0,1,0,1,1,0,0,9856.4554,0,-14006.0358,-14006.0358,0.0,60189.3533,689121.12,695184.7253,0.0,1.6389384743333333,1.6389384743333333
106,106,30,0,0.52,1,0,1,0,0,1,0,1,0,1,0,8601.1856,0,-13440.644,-13440.644,0.0,54858.233,689121.12,693886.9357,0.0,1.5436596924666668,1.5436596924666668
107,107,30,0,0.52,1,0,1,0,0,1,0,1,0,0,0,-2542.1883,0,-13787.4327,-13787.4327,0.0,36067.0361,689121.12,693543.3037,0.0,0.6932290066000001,0.6932290066000001
108,108,30,0,0.52,1,0,1,0,0,1,0,0,1,1,0,17536.9178,0,-12481.4723,-12481.4723,0.0,70981.1418,689121.12,694232.8866,0.0,2.1738618156666667,2.1738618156666667
