,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
115,115,30,0,0.52,1,0,1,0,0,1,0,1,1,1,0,39978.7666,0,2717.7579,2717.7579,0.08490340329766306,78980.5501,209877.2954,216284.5328,0.0,2.9362991909333336,2.9362991909333336
116,116,35,0,0.535,1,0,1,0,0,1,0,1,1,1,0,39978.7666,0,13318.0806,13318.0806,0.4160599998522987,78980.5501,209877.2954,216284.5328,0.0,3.1352202194041676,3.1352202194041676
117,117,40,0,0.555,1,0,1,0,0,1,0,1,1,1,0,39978.7666,0,25057.7841,25057.7841,0.7828111235067796,78980.5501,209877.2954,216284.5328,0.0,3.2988974443375008,3.2988974443375008
118,118,45,0,0.5700000000000001,1,0,1,0,0,1,0,1,1,1,0,39978.7666,0,36972.0942,36972.0942,1.1550170005626543,78980.5501,209877.2954,216284.5328,0.0,3.4292853622250004,3.4292853622250004
119,119,50,0,0.5700000000000001,1,0,1,0,0,1,0,1,1,1,0,39978.7666,0,47378.7177,47378.7177,1.480122388832758,78980.5501,209877.2954,216284.5328,0.0,3.4635477297250006,3.4635477297250006
120,120,30,0,0.52,1,0,1,0,0,1,1,0,0,0,0,28789.2045,0,-633.9552,-633.9552,0.0,64268.0165,209877.2954,219755.1032,0.0,2.2880630855333335,2.2880630855333335
121,121,35,0,0.535,1,0,1,0,0,1,1,0,0,0,0,28789.2045,0,7705.3607,7705.3607,0.29582526471160314,64268.0165,209877.2954,219755.1032,0.0,2.477023915629167,2.477023915629167
122,122,40,0,0.555,1,0,1,0,0,1,1,0,0,0,0,28789.2045,0,16949.113,16949.113,0.6507126715780653,64268.0165,209877.2954,219755.1032,0.0,2.620242550325,2.620242550325
123,123,45,0,0.5700000000000001,1,0,1,0,0,1,1,0,0,0,0,28789.2045,0,26373.5104,26373.5104,1.0125354315862196,64268.0165,209877.2954,219755.1032,0.0,2.7360155339250007,2.7360155339250007
124,124,50,0,0.5700000000000001,1,0,1,0,0,1,1,0,0,0,0,28789.2045,0,34682.9313,34682.9313,1.331551861476669,64268.0165,209877.2954,219755.1032,0.0,2.7752566082250008,2.7752566082250008
125,125,30,0,0.52,1,0,1,0,0,1,1,0,0,1,0,41874.8033,0,2697.2264,2697.2264,0.08012198221359829,83059.2133,209877.2954,220098.7352,0.0,3.1519930455,3.1519930455
126,126,35,0,0.535,1,0,1,0,0,1,1,0,0,1,0,41874.8033,0,13849.2049,13849.2049,0.4113951062723198,83059.2133,209877.2954,220098.7352,0.0,3.3011444858749996,3.3011444858749996
127,127,40,0,0.555,1,0,1,0,0,1,1,0,0,1,0,41874.8033,0,26190.3824,26190.3824,0.7779937752441304,83059.2133,209877.2954,220098.7352,0.0,3.4766496572500007,3.4766496572500007
128,128,45,0,0.5700000000000001,1,0,1,0,0,1,1,0,0,1,0,41874.8033,0,38721.1132,38721.1132,1.1502231816424855,83059.2133,209877.2954,220098.7352,0.0,3.617293625,3.617293625
129,129,50,0,0.5700000000000001,1,0,1,0,0,1,1,0,0,1,0,41874.8033,0,49675.8338,49675.8338,1.4756366981960507,83059.2133,209877.2954,220098.7352,0.0,3.6572003889999998,3.6572003889999998
