,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
129,129,30,0,0.52,1,0,0,1,1,1,1,1,1,0,0,4172.1418,0,-37302.077,-37302.077,0.0,100766.5152,918828.16,1027606.5852,0.0,2.8394416769333333,2.8394416769333333
130,130,30,0,0.52,1,0,0,1,1,1,1,1,0,1,0,9414.5376,0,-38810.7903,-38810.7903,0.0,116079.0014,918828.16,1043384.1494,0.0,3.2724623650333333,3.2724623650333333
131,131,30,0,0.52,1,0,0,1,1,1,1,1,0,0,0,3413.682,0,-35694.2726,-35694.2726,0.0,92757.2454,918828.16,1019146.8261,0.0,2.3855467692333336,2.3855467692333336
132,132,30,0,0.52,1,0,0,1,1,1,1,0,1,1,0,1638.8425,0,-38852.5702,-38852.5702,0.0,104463.7887,918828.16,1030749.0482,0.0,2.539294985933334,2.539294985933334
133,133,30,0,0.52,1,0,0,1,1,1,1,0,1,0,0,-4289.8528,0,-35401.8606,-35401.8606,0.0,81142.0327,918828.16,1006511.7249,0.0,1.7150957776333335,1.7150957776333335
134,134,30,0,0.52,1,0,0,1,1,1,1,0,0,1,0,770.1971,0,-36915.7213,-36915.7213,0.0,96454.5188,918828.16,1022289.2891,0.0,2.4130338964333338,2.4130338964333338
135,135,30,0,0.52,1,0,0,1,1,1,1,0,0,0,0,-5022.2573,0,-33292.9247,-33292.9247,0.0,73132.7629,918828.16,998051.9657,0.0,1.6099418716333334,1.6099418716333334
136,136,30,0,0.52,1,0,0,1,1,1,0,1,1,1,0,-2919.3044,0,-37263.6123,-37263.6123,0.0,90767.7821,918828.16,1017395.6812,0.0,2.1841052276333333,2.1841052276333333
137,137,30,0,0.52,1,0,0,1,1,1,0,1,1,0,0,-8707.9407,0,-11993.5244,-11993.5244,0.0,67446.0262,918828.16,993158.3578,0.0,0.039905449999999995,0.039905449999999995
138,138,30,0,0.52,1,0,0,1,1,1,0,1,0,1,0,-3562.337,0,-35429.4968,-35429.4968,0.0,82758.5123,918828.16,1008935.922,0.0,1.7655586229666669,1.7655586229666669
139,139,30,0,0.52,1,0,0,1,1,1,0,1,0,0,0,-9203.1656,0,-11554.2684,-11554.2684,0.0,59436.7563,918828.16,984698.5986,0.0,0.039905449999999995,0.039905449999999995
140,140,30,0,0.52,1,0,0,1,1,1,0,0,1,1,0,-10862.7013,0,-34244.2749,-34244.2749,0.0,71143.2996,918828.16,996300.8208,0.0,1.1887886408666668,1.1887886408666668
141,141,30,0,0.52,1,0,0,1,1,1,0,0,1,0,0,-15523.9832,0,-10422.7313,-10422.7313,0.0,47821.5436,918828.16,972063.4974,0.0,0.03144353333333333,0.03144353333333333
142,142,30,0,0.52,1,0,0,1,1,1,0,0,0,1,0,-11168.1595,0,-13461.0479,-13461.0479,0.0,63134.0298,918828.16,987841.0616,0.0,0.07126990000000001,0.07126990000000001
143,143,30,0,0.52,1,0,0,1,1,1,0,0,0,0,0,-15514.3082,0,-9983.4752,-9983.4752,0.0,39812.2738,918828.16,963603.7383,0.0,0.03144353333333333,0.03144353333333333
144,144,30,0,0.52,1,0,0,1,1,0,1,1,1,1,0,2856.3107,0,-38102.7774,-38102.7774,0.0,103010.6015,918828.16,1028439.4727,0.0,2.5309240389333336,2.5309240389333336
145,145,30,0,0.52,1,0,0,1,1,0,1,1,1,0,0,-3128.1876,0,-34417.6614,-34417.6614,0.0,79688.8455,918828.16,1004202.1493,0.0,2.0044190131333335,2.0044190131333335
146,146,30,0,0.52,1,0,0,1,1,0,1,1,0,1,0,1931.8623,0,-36165.9286,-36165.9286,0.0,95001.3317,918828.16,1019979.7135,0.0,2.4046629494333334,2.4046629494333334
147,147,30,0,0.52,1,0,0,1,1,0,1,1,0,0,0,-3771.2202,0,-32683.3317,-32683.3317,0.0,71679.5757,918828.16,995742.3901,0.0,1.5879663769666668,1.5879663769666668
148,148,30,0,0.52,1,0,0,1,1,0,1,0,1,1,0,-5492.226,0,-35711.4683,-35711.4683,0.0,83386.119,918828.16,1007344.6123,0.0,1.7475341780000004,1.7475341780000004
149,149,30,0,0.52,1,0,0,1,1,0,1,0,1,0,0,-10766.259,0,-11417.4689,-11417.4689,0.0,60064.363,918828.16,983107.2889,0.0,0.0598819,0.0598819
150,150,30,0,0.52,1,0,0,1,1,0,1,0,0,1,0,-5987.4509,0,-33602.5324,-33602.5324,0.0,75376.8492,918828.16,998884.8532,0.0,1.6423802720000003,1.6423802720000003
151,151,30,0,0.52,1,0,0,1,1,0,1,0,0,0,0,-11071.7172,0,-10978.2129,-10978.2129,0.0,52055.0932,918828.16,974647.5298,0.0,0.0598819,0.0598819
152,152,30,0,0.52,1,0,0,1,1,0,0,1,1,1,0,-9673.1343,0,-12381.0541,-12381.0541,0.0,69690.1125,918828.16,993991.2452,0.0,0.06438965,0.06438965
153,153,30,0,0.52,1,0,0,1,1,0,0,1,1,0,0,-14709.2397,0,-8903.4815,-8903.4815,0.0,46368.3565,918828.16,969753.9218,0.0,0.024563283333333335,0.024563283333333335
154,154,30,0,0.52,1,0,0,1,1,0,0,1,0,1,0,-10197.2612,0,-11941.7981,-11941.7981,0.0,61680.8427,918828.16,985531.4861,0.0,0.06438965,0.06438965
155,155,30,0,0.52,1,0,0,1,1,0,0,1,0,0,0,-14770.9894,0,-8464.2255,-8464.2255,0.0,38359.0867,918828.16,961294.1627,0.0,0.024563283333333335,0.024563283333333335
156,156,30,0,0.52,1,0,0,1,1,0,0,0,1,1,0,-16001.8266,0,-10810.261,-10810.261,0.0,50065.63,918828.16,972896.3849,0.0,0.05592773333333334,0.05592773333333334
157,157,30,0,0.52,1,0,0,1,1,0,0,0,1,0,0,-7201.195,0,-7332.6884,-7332.6884,0.0,26743.874,918828.16,948659.0615,0.0,0.01610136666666667,0.01610136666666667
158,158,30,0,0.52,1,0,0,1,1,0,0,0,0,1,0,-15837.393,0,-10371.005,-10371.005,0.0,42056.3601,918828.16,964436.6257,0.0,0.05592773333333334,0.05592773333333334
159,159,30,0,0.52,1,0,0,1,1,0,0,0,0,0,0,-6761.939,0,-6893.4323,-6893.4323,0.0,18734.6042,918828.16,940199.3023,0.0,0.01610136666666667,0.01610136666666667
160,160,30,0,0.52,1,0,0,1,0,1,1,1,1,1,0,1417.1282,0,-39747.9021,-39747.9021,0.0,105353.667,918828.16,1030472.7663,0.0,2.5133805164,2.5133805164
161,161,30,0,0.52,1,0,0,1,0,1,1,1,1,0,0,-4677.4292,0,-36062.7861,-36062.7861,0.0,82031.911,918828.16,1006235.4429,0.0,1.9868754906000001,1.9868754906000001
162,162,30,0,0.52,1,0,0,1,0,1,1,1,0,1,0,658.6685,0,-37811.0533,-37811.0533,0.0,97344.3972,918828.16,1022013.0071,0.0,2.3871194269000005,2.3871194269000005
163,163,30,0,0.52,1,0,0,1,0,1,1,1,0,0,0,-5320.4618,0,-34296.665,-34296.665,0.0,74022.6412,918828.16,997775.6837,0.0,1.5707692394333335,1.5707692394333335
164,164,30,0,0.52,1,0,0,1,0,1,1,0,1,1,0,-7153.3984,0,-37324.8016,-37324.8016,0.0,85729.1845,918828.16,1009377.9059,0.0,1.7303370404666671,1.7303370404666671
165,165,30,0,0.52,1,0,0,1,0,1,1,0,1,0,0,-12533.8155,0,-12169.6345,-12169.6345,0.0,62407.4285,918828.16,985140.5825,0.0,0.0591227,0.0591227
166,166,30,0,0.52,1,0,0,1,0,1,1,0,0,1,0,-7648.6233,0,-35215.8657,-35215.8657,0.0,77719.9147,918828.16,1000918.1467,0.0,1.6251831344666667,1.6251831344666667
167,167,30,0,0.52,1,0,0,1,0,1,1,0,0,0,0,-12839.2737,0,-11730.3785,-11730.3785,0.0,54398.1587,918828.16,976680.8234,0.0,0.0591227,0.0591227
168,168,30,0,0.52,1,0,0,1,0,1,0,1,1,1,0,-11334.3067,0,-13133.2197,-13133.2197,0.0,72033.178,918828.16,996024.5388,0.0,0.06363044999999999,0.06363044999999999
169,169,30,0,0.52,1,0,0,1,0,1,0,1,1,0,0,-16562.9467,0,-9655.6471,-9655.6471,0.0,48711.422,918828.16,971787.2154,0.0,0.02380408333333333,0.02380408333333333
170,170,30,0,0.52,1,0,0,1,0,1,0,1,0,1,0,-11829.5315,0,-12693.9637,-12693.9637,0.0,64023.9082,918828.16,987564.7797,0.0,0.06363044999999999,0.06363044999999999
171,171,30,0,0.52,1,0,0,1,0,1,0,1,0,0,0,-16624.6964,0,-9216.3911,-9216.3911,0.0,40702.1522,918828.16,963327.4563,0.0,0.02380408333333333,0.02380408333333333
172,172,30,0,0.52,1,0,0,1,0,1,0,0,1,1,0,-17898.4418,0,-11562.4266,-11562.4266,0.0,52408.6955,918828.16,974929.6785,0.0,0.055168533333333346,0.055168533333333346
173,173,30,0,0.52,1,0,0,1,0,1,0,0,1,0,0,-7959.5606,0,-8084.8539,-8084.8539,0.0,29086.9395,918828.16,950692.3551,0.0,0.015342166666666665,0.015342166666666665
174,174,30,0,0.52,1,0,0,1,0,1,0,0,0,1,0,-17698.4162,0,-11123.1706,-11123.1706,0.0,44399.4256,918828.16,966469.9193,0.0,0.055168533333333346,0.055168533333333346
175,175,30,0,0.52,1,0,0,1,0,1,0,0,0,0,0,-7520.3046,0,-7645.5979,-7645.5979,0.0,21077.6697,918828.16,942232.5959,0.0,0.015342166666666665,0.015342166666666665
176,176,30,0,0.52,1,0,0,1,0,0,1,1,1,1,0,-5831.3943,0,-36715.2086,-36715.2086,0.0,84275.9974,918828.16,1007068.3303,0.0,1.7083615457999999,1.7083615457999999
177,177,30,0,0.52,1,0,0,1,0,0,1,1,1,0,0,-11387.0706,0,-10650.3848,-10650.3848,0.0,60954.2414,918828.16,982831.0069,0.0,0.05224245,0.05224245
178,178,30,0,0.52,1,0,0,1,0,0,1,1,0,1,0,-6566.0808,0,-34606.2727,-34606.2727,0.0,76266.7275,918828.16,998608.5712,0.0,1.6032076398000001,1.6032076398000001
179,179,30,0,0.52,1,0,0,1,0,0,1,1,0,0,0,-11868.3753,0,-10211.1287,-10211.1287,0.0,52944.9716,918828.16,974371.2478,0.0,0.05224245,0.05224245
180,180,30,0,0.52,1,0,0,1,0,0,1,0,1,1,0,-13284.4639,0,-12557.1643,-12557.1643,0.0,64651.5148,918828.16,985973.47,0.0,0.0836069,0.0836069
181,181,30,0,0.52,1,0,0,1,0,0,1,0,1,0,0,-17628.8481,0,-9079.5916,-9079.5916,0.0,41329.7588,918828.16,961736.1466,0.0,0.04378053333333333,0.04378053333333333
182,182,30,0,0.52,1,0,0,1,0,0,1,0,0,1,0,-13592.0042,0,-12117.9083,-12117.9083,0.0,56642.245,918828.16,977513.7108,0.0,0.0836069,0.0836069
183,183,30,0,0.52,1,0,0,1,0,0,1,0,0,0,0,-17376.299,0,-8640.3356,-8640.3356,0.0,33320.489,918828.16,953276.3874,0.0,0.04378053333333333,0.04378053333333333
184,184,30,0,0.52,1,0,0,1,0,0,0,1,1,1,0,-17071.7173,0,-10043.1768,-10043.1768,0.0,50955.5083,918828.16,972620.1029,0.0,0.04828828333333334,0.04828828333333334
185,185,30,0,0.52,1,0,0,1,0,0,0,1,1,0,0,-6496.4991,0,-6565.6042,-6565.6042,0.0,27633.7523,918828.16,948382.7795,0.0,0.008461916666666668,0.008461916666666668
186,186,30,0,0.52,1,0,0,1,0,0,0,1,0,1,0,-17047.3087,0,-9603.9208,-9603.9208,0.0,42946.2385,918828.16,964160.3437,0.0,0.04828828333333334,0.04828828333333334
187,187,30,0,0.52,1,0,0,1,0,0,0,1,0,0,0,-6057.2431,0,-6126.3482,-6126.3482,0.0,19624.4825,918828.16,939923.0204,0.0,0.008461916666666668,0.008461916666666668
188,188,30,0,0.52,1,0,0,1,0,0,0,0,1,1,0,-8147.1378,0,-8472.3837,-8472.3837,0.0,31331.0258,918828.16,951525.2425,0.0,0.039826366666666675,0.039826366666666675
189,189,30,0,0.52,1,0,0,1,0,0,0,0,1,0,0,-90.3226,0,-90.3226,-90.3226,0.0,8009.2698,918828.16,927287.9192,0.0,0.0,0.0
190,190,30,0,0.52,1,0,0,1,0,0,0,0,0,1,0,-7707.8818,0,-8033.1277,-8033.1277,0.0,23321.756,918828.16,943065.4834,0.0,0.039826366666666675,0.039826366666666675
191,191,30,0,0.52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,918828.16,918828.16,0.0,0.0,0.0
192,192,30,0,0.52,0,1,1,1,1,1,1,1,1,1,0,71970.8854,0,-73909.5668,-73909.5668,0.0,465205.8346,918828.16,1391955.5017,0.0,12.984327072166668,12.984327072166668
193,193,30,0,0.52,0,1,1,1,1,1,1,1,1,0,0,60968.9292,0,-60816.7124,-60816.7124,0.0,366233.9886,918828.16,1299508.9945,0.0,10.353416511533332,10.353416511533332
194,194,30,0,0.52,0,1,1,1,1,1,1,1,0,1,0,57339.8873,0,-77600.9865,-77600.9865,0.0,445725.2159,918828.16,1369221.5174,0.0,11.4025197572,11.4025197572
195,195,30,0,0.52,0,1,1,1,1,1,1,1,0,0,0,46132.9883,0,-64242.2487,-64242.2487,0.0,346753.3699,918828.16,1276775.0102,0.0,8.913708818733332,8.913708818733332
196,196,30,0,0.52,0,1,1,1,1,1,1,0,1,1,0,65758.5617,0,-59750.8803,-59750.8803,0.0,381767.3503,918828.16,1297119.5921,0.0,10.644464353899997,10.644464353899997
197,197,30,0,0.52,0,1,1,1,1,1,1,0,1,0,0,54811.5551,0,-46078.2931,-46078.2931,0.0,282795.5042,918828.16,1204673.0849,0.0,8.262665660600002,8.262665660600002
198,198,30,0,0.52,0,1,1,1,1,1,1,0,0,1,0,51164.3817,0,-62743.0786,-62743.0786,0.0,362286.7316,918828.16,1274385.6079,0.0,9.727686978100001,9.727686978100001
199,199,30,0,0.52,0,1,1,1,1,1,1,0,0,0,0,40362.4496,0,-49237.1981,-49237.1981,0.0,263314.8856,918828.16,1181939.1007,0.0,6.960252597133334,6.960252597133334
200,200,30,0,0.52,0,1,1,1,1,1,0,1,1,1,0,32081.7957,0,-77044.4596,-77044.4596,0.0,384496.7609,918828.16,1315582.9427,0.0,9.364588161933334,9.364588161933334
201,201,30,0,0.52,0,1,1,1,1,1,0,1,1,0,0,21226.6079,0,-63435.7237,-63435.7237,0.0,285524.9149,918828.16,1223136.4355,0.0,6.9548078873,6.9548078873
202,202,30,0,0.52,0,1,1,1,1,1,0,1,0,1,0,17444.1902,0,-80059.3529,-80059.3529,0.0,365016.1422,918828.16,1292848.9585,0.0,8.447810786133333,8.447810786133333
203,203,30,0,0.52,0,1,1,1,1,1,0,1,0,0,0,6448.1729,0,-66645.4859,-66645.4859,0.0,266044.2962,918828.16,1200402.4513,0.0,5.623689809833333,5.623689809833333
204,204,30,0,0.52,0,1,1,1,1,1,0,0,1,1,0,25958.2785,0,-62510.5668,-62510.5668,0.0,301058.2766,918828.16,1220747.0332,0.0,7.2297652765,7.2297652765
205,205,30,0,0.52,0,1,1,1,1,1,0,0,1,0,0,15580.6025,0,-48305.5613,-48305.5613,0.0,202086.4305,918828.16,1128300.526,0.0,4.705716394166667,4.705716394166667
206,206,30,0,0.52,0,1,1,1,1,1,0,0,0,1,0,11368.0382,0,-65373.2932,-65373.2932,0.0,281577.6579,918828.16,1198013.0489,0.0,6.355111480033332,6.355111480033332
207,207,30,0,0.52,0,1,1,1,1,1,0,0,0,0,0,1191.1775,0,-50631.891,-50631.891,0.0,182605.8119,918828.16,1105566.5417,0.0,3.932829361933333,3.932829361933333
208,208,30,0,0.52,0,1,1,1,1,0,1,1,1,1,0,47234.607,0,-72741.9384,-72741.9384,0.0,397802.453,918828.16,1324010.1195,0.0,10.297108717133336,10.297108717133336
209,209,30,0,0.52,0,1,1,1,1,0,1,1,1,0,0,36430.5451,0,-59270.1195,-59270.1195,0.0,298830.607,918828.16,1231563.6123,0.0,7.854726971,7.854726971
210,210,30,0,0.52,0,1,1,1,1,0,1,1,0,1,0,32621.208,0,-75744.1809,-75744.1809,0.0,378321.8343,918828.16,1301276.1352,0.0,9.380331341333333,9.380331341333333
211,211,30,0,0.52,0,1,1,1,1,0,1,1,0,0,0,21628.3617,0,-62127.6994,-62127.6994,0.0,279349.9883,918828.16,1208829.628,0.0,6.9800731745333335,6.9800731745333335
212,212,30,0,0.52,0,1,1,1,1,0,1,0,1,1,0,41155.0651,0,-58348.6997,-58348.6997,0.0,314363.9687,918828.16,1229174.2099,0.0,8.1296843602,8.1296843602
213,213,30,0,0.52,0,1,1,1,1,0,1,0,1,0,0,30708.4638,0,-44091.281,-44091.281,0.0,215392.1226,918828.16,1136727.7027,0.0,5.953562914,5.953562914
214,214,30,0,0.52,0,1,1,1,1,0,1,0,0,1,0,26581.8229,0,-61202.5425,-61202.5425,0.0,294883.35,918828.16,1206440.2257,0.0,7.255030563733334,7.255030563733334
215,215,30,0,0.52,0,1,1,1,1,0,1,0,0,0,0,16234.9269,0,-47036.0702,-47036.0702,0.0,195911.504,918828.16,1113993.7185,0.0,4.745425256433332,4.745425256433332
216,216,30,0,0.52,0,1,1,1,1,0,0,1,1,1,0,7340.6241,0,-75713.9206,-75713.9206,0.0,317093.3793,918828.16,1247637.5605,0.0,6.821826586900001,6.821826586900001
217,217,30,0,0.52,0,1,1,1,1,0,0,1,1,0,0,-3318.0632,0,-61499.5688,-61499.5688,0.0,218121.5333,918828.16,1155191.0533,0.0,4.617000126700001,4.617000126700001
218,218,30,0,0.52,0,1,1,1,1,0,0,1,0,1,0,-7249.6162,0,-78576.6469,-78576.6469,0.0,297612.7606,918828.16,1224903.5763,0.0,5.947172790433334,5.947172790433334
219,219,30,0,0.52,0,1,1,1,1,0,0,1,0,0,0,-17658.2334,0,-64468.2151,-64468.2151,0.0,198640.9146,918828.16,1132457.0691,0.0,3.3815657494666667,3.3815657494666667
220,220,30,0,0.52,0,1,1,1,1,0,0,0,1,1,0,1551.5592,0,-60726.9715,-60726.9715,0.0,233654.895,918828.16,1152801.6509,0.0,4.8776029471,4.8776029471
221,221,30,0,0.52,0,1,1,1,1,0,0,0,1,0,0,-7803.1405,0,-45279.4377,-45279.4377,0.0,134683.0489,918828.16,1060355.1437,0.0,2.667269877133333,2.667269877133333
222,222,30,0,0.52,0,1,1,1,1,0,0,0,0,1,0,-13034.0125,0,-63359.7279,-63359.7279,0.0,214174.2763,918828.16,1130067.6667,0.0,4.050576572033333,4.050576572033333
223,223,30,0,0.52,0,1,1,1,1,0,0,0,0,0,0,-21452.8439,0,-10749.7839,-10749.7839,0.0,115202.4303,918828.16,1037621.1595,0.0,0.0219442015,0.0219442015
224,224,30,0,0.52,0,1,1,1,0,1,1,1,1,1,0,53393.53,0,-60254.7466,-60254.7466,0.0,350003.4043,918828.16,1273162.5022,0.0,9.534388163300001,9.534388163300001
225,225,30,0,0.52,0,1,1,1,0,1,1,1,1,0,0,42288.6211,0,-46568.172,-46568.172,0.0,251031.5583,918828.16,1180715.995,0.0,7.167541123166666,7.167541123166666
226,226,30,0,0.52,0,1,1,1,0,1,1,1,0,1,0,38525.3089,0,-63276.9723,-63276.9723,0.0,330522.7857,918828.16,1250428.5179,0.0,8.6176107875,8.6176107875
227,227,30,0,0.52,0,1,1,1,0,1,1,1,0,0,0,27698.3809,0,-49627.5916,-49627.5916,0.0,231550.9396,918828.16,1157982.0107,0.0,5.8862695983,5.8862695983
228,228,30,0,0.52,0,1,1,1,0,1,1,0,1,1,0,47020.2917,0,-45643.0151,-45643.0151,0.0,266564.92,918828.16,1178326.5926,0.0,7.442498512366668,7.442498512366668
229,229,30,0,0.52,0,1,1,1,0,1,1,0,1,0,0,36632.2346,0,-31069.5218,-31069.5218,0.0,167593.0739,918828.16,1085880.0854,0.0,5.024867812466667,5.024867812466667
230,230,30,0,0.52,0,1,1,1,0,1,1,0,0,1,0,32430.0514,0,-48854.9942,-48854.9942,0.0,247084.3013,918828.16,1155592.6083,0.0,6.1468724187,6.1468724187
231,231,30,0,0.52,0,1,1,1,0,1,1,0,0,0,0,22252.883,0,-33557.2711,-33557.2711,0.0,148112.4553,918828.16,1063146.1012,0.0,3.9278547334,3.9278547334
232,232,30,0,0.52,0,1,1,1,0,1,0,1,1,1,0,13409.0776,0,-63017.1195,-63017.1195,0.0,269294.3306,918828.16,1196789.9432,0.0,6.134640739066667,6.134640739066667
233,233,30,0,0.52,0,1,1,1,0,1,0,1,1,0,0,2750.4329,0,-48501.6667,-48501.6667,0.0,170322.4846,918828.16,1104343.436,0.0,3.6610083054999993,3.6610083054999993
234,234,30,0,0.52,0,1,1,1,0,1,0,1,0,1,0,-1401.3877,0,-65879.8459,-65879.8459,0.0,249813.712,918828.16,1174055.959,0.0,5.2599869426,5.2599869426
235,235,30,0,0.52,0,1,1,1,0,1,0,1,0,0,0,-11734.4625,0,-50983.0349,-50983.0349,0.0,150841.8659,918828.16,1081609.4518,0.0,2.5403274827666666,2.5403274827666666
236,236,30,0,0.52,0,1,1,1,0,1,0,0,1,1,0,7423.6564,0,-47898.4624,-47898.4624,0.0,185855.8463,918828.16,1101954.0336,0.0,3.9073767585666674,3.9073767585666674
237,237,30,0,0.52,0,1,1,1,0,1,0,0,1,0,0,-995.9929,0,-28549.1043,-28549.1043,0.0,86884.0003,918828.16,1009507.5264,0.0,1.8101816061333331,1.8101816061333331
238,238,30,0,0.52,0,1,1,1,0,1,0,0,0,1,0,-7110.2416,0,-50224.792,-50224.792,0.0,166375.2276,918828.16,1079220.0494,0.0,3.1344897263333333,3.1344897263333333
239,239,30,0,0.52,0,1,1,1,0,1,0,0,0,0,0,-12922.0537,0,-7031.1572,-7031.1572,0.0,67403.3816,918828.16,986773.5422,0.0,0.025176021000000007,0.025176021000000007
240,240,30,0,0.52,0,1,1,1,0,0,1,1,1,1,0,28635.6638,0,-58471.1383,-58471.1383,0.0,282600.0227,918828.16,1205217.1199,0.0,7.512199747433334,7.512199747433334
241,241,30,0,0.52,0,1,1,1,0,0,1,1,1,0,0,17930.6216,0,-44481.6745,-44481.6745,0.0,183628.1767,918828.16,1112770.6128,0.0,4.879579915166667,4.879579915166667
242,242,30,0,0.52,0,1,1,1,0,0,1,1,0,1,0,13812.397,0,-61709.0952,-61709.0952,0.0,263119.4041,918828.16,1182483.1357,0.0,6.1599060263,6.1599060263
243,243,30,0,0.52,0,1,1,1,0,0,1,1,0,0,0,3393.3987,0,-47232.1755,-47232.1755,0.0,164147.558,918828.16,1090036.6285,0.0,3.700717167766667,3.700717167766667
244,244,30,0,0.52,0,1,1,1,0,0,1,0,1,1,0,22603.8451,0,-43709.0772,-43709.0772,0.0,199161.5384,918828.16,1110381.2104,0.0,5.1401827355666665,5.1401827355666665
245,245,30,0,0.52,0,1,1,1,0,0,1,0,1,0,0,13342.1789,0,-27733.7014,-27733.7014,0.0,100189.6923,918828.16,1017934.7032,0.0,3.0507489441,3.0507489441
246,246,30,0,0.52,0,1,1,1,0,0,1,0,0,1,0,8017.6196,0,-46341.8335,-46341.8335,0.0,179680.9197,918828.16,1087647.2261,0.0,4.3131563605,4.3131563605
247,247,30,0,0.52,0,1,1,1,0,0,1,0,0,0,0,276.9096,0,-29319.489,-29319.489,0.0,80709.0737,918828.16,995200.7189,0.0,2.1095450575333334,2.1095450575333334
248,248,30,0,0.52,0,1,1,1,0,0,0,1,1,1,0,-11151.0774,0,-61117.365,-61117.365,0.0,201890.949,918828.16,1128844.561,0.0,3.8036199482666664,3.8036199482666664
249,249,30,0,0.52,0,1,1,1,0,0,0,1,1,0,0,-20990.2217,0,-8124.9791,-8124.9791,0.0,102919.103,918828.16,1036398.0538,0.0,0.024806859999999997,0.024806859999999997
250,250,30,0,0.52,0,1,1,1,0,0,0,1,0,1,0,-25791.4412,0,-11501.3348,-11501.3348,0.0,182410.3304,918828.16,1106110.5768,0.0,0.030108764833333336,0.030108764833333336
251,251,30,0,0.52,0,1,1,1,0,0,0,1,0,0,0,-8072.0352,0,-8096.8265,-8096.8265,0.0,83438.4843,918828.16,1013664.0696,0.0,0.003035692833333333,0.003035692833333333
252,252,30,0,0.52,0,1,1,1,0,0,0,0,1,1,0,-16420.9117,0,-7988.2159,-7988.2159,0.0,118452.4647,918828.16,1034008.6514,0.0,0.048844239166666664,0.048844239166666664
253,253,30,0,0.52,0,1,1,1,0,0,0,0,1,0,0,-4405.9112,0,-4583.7076,-4583.7076,0.0,19480.6187,918828.16,941562.1442,0.0,0.021771167166666668,0.021771167166666668
254,254,30,0,0.52,0,1,1,1,0,0,0,0,0,1,0,-30348.2949,0,-7960.0633,-7960.0633,0.0,98971.846,918828.16,1011274.6672,0.0,0.027073072,0.027073072
255,255,30,0,0.52,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,918828.16,918828.16,0.0,0.0,0.0
256,256,30,0,0.52,0,1,1,0,1,1,1,1,1,1,0,69832.5173,0,2249.9453,2249.9453,0.06445542001522415,94775.9959,918828.16,982166.0768,0.0,5.110983615833334,5.110983615833334
257,257,30,0,0.52,0,1,1,0,1,1,1,1,1,0,0,59032.6553,0,-1141.8526,-1141.8526,0.0,85270.7919,918828.16,977898.6823,0.0,4.605855124866666,4.605855124866666
258,258,30,0,0.52,0,1,1,0,1,1,1,1,0,1,0,59189.9994,0,-1319.5977,-1319.5977,0.0,86232.775,918828.16,976986.9087,0.0,4.623880041733333,4.623880041733333
259,259,30,0,0.52,0,1,1,0,1,1,1,1,0,0,0,48479.1718,0,-4629.2394,-4629.2394,0.0,76727.5711,918828.16,972719.5142,0.0,3.8702320175999994,3.8702320175999994
260,260,30,0,0.52,0,1,1,0,1,1,1,0,1,1,0,65808.9019,0,857.394,857.394,0.025338200495148264,91874.7172,918828.16,981179.4357,0.0,4.935254776833333,4.935254776833333
261,261,30,0,0.52,0,1,1,0,1,1,1,0,1,0,0,55058.5512,0,-2534.4039,-2534.4039,0.0,82369.5132,918828.16,976912.0413,0.0,4.430126285866667,4.430126285866667
262,262,30,0,0.52,0,1,1,0,1,1,1,0,0,1,0,55215.8952,0,-2712.149,-2712.149,0.0,83331.4963,918828.16,976000.2676,0.0,4.448151202733333,4.448151202733333
263,263,30,0,0.52,0,1,1,0,1,1,1,0,0,0,0,44550.4085,0,-5936.45,-5936.45,0.0,73826.2924,918828.16,971732.8732,0.0,3.7047606032666667,3.7047606032666667
264,264,30,0,0.52,0,1,1,0,1,1,0,1,1,1,0,32710.5314,0,-8413.1739,-8413.1739,0.0,60680.1759,918828.16,959628.9534,0.0,2.876136099633334,2.876136099633334
265,265,30,0,0.52,0,1,1,0,1,1,0,1,1,0,0,22580.564,0,-11042.9117,-11042.9117,0.0,51174.972,918828.16,955361.5589,0.0,2.211982636066667,2.211982636066667
266,266,30,0,0.52,0,1,1,0,1,1,0,1,0,1,0,22521.6699,0,-11464.6196,-11464.6196,0.0,52136.9551,918828.16,954449.7853,0.0,2.2076411222666668,2.2076411222666668
267,267,30,0,0.52,0,1,1,0,1,1,0,1,0,0,0,12720.055,0,-13724.0901,-13724.0901,0.0,42631.7512,918828.16,950182.3908,0.0,1.5841659630333333,1.5841659630333333
268,268,30,0,0.52,0,1,1,0,1,1,0,0,1,1,0,28878.8711,0,-9608.3373,-9608.3373,0.0,57778.8972,918828.16,958642.3123,0.0,2.722759057633333,2.722759057633333
269,269,30,0,0.52,0,1,1,0,1,1,0,0,1,0,0,18851.1738,0,-12089.3829,-12089.3829,0.0,48273.6933,918828.16,954374.9179,0.0,2.0730399386666667,2.0730399386666667
